24 43 487 6 309 1906 490 18 16 2260 2|5 149 285 24 255 111 46 2
5 39 162 265 653 16 5 39 28 273 2|265 27 9108 367 9 82 2122 7
5 39 45 9 1254 685 87 514 2043 2|83 11 294 16 293 3306 4 357 12 3519 2
73 84 4 50 48 9 93 4 36 26 7|5 67 280 13 204 445 23 84 4277 148 40 99 2
24 476 4 45 9 165 99 3515 10 2798 2|4 135 13 46 86 3055 28 249 505 19 35 98 2
6 316 3324 16 6 14429 43 1 74 1319 2|24 81 24 42 91 9 1144 12
295 24 42 162 353 10 964 9 5710 519 2|24 42 91 116 6 1472 2
23 420 55 100 5080 10 2230 100 6506 14|10 94 18 6 4938 4079 487 346 2689 6 4977 5080 3777 82 5326 2
24 441 182 6 4506 9215 19 117 2351 2|18 198 12 11 77 2
5 32 13 46 10 1 5272 108 128 2|190 32 13 54 16 115 2
12 444 67 10 729 1321 670 16 444 36 2|1113 6 164 214 17 12 11 25 20 2
73 85 4 50 6 912 9 27 959 7|24 30 128 24 44 10773 87 301 2 21963 2
65 16 11 10 631 1096 167 13 12 7|51 44 29 589 19 113 6 1962 2
60 6 1 559 9 29 4579 2644 177 1 2|15 21 22 6 3287 7
51 992 63 2276 1 1 19 8882 1446 2|6 1108 543 78 146 2
47 43 10 343 124 193 24 195 9 1302 2|47 43 124 68 192 45 175 24 30 9 943 2
254 12 11 96 10 123 740 116 45 2|190 5 39 3156 104 2
753 1 1 1 22 10 13323 1793 1093 94 2|23 143 33 6 550 82 201 41 6 94 86 84 90 6 349 9 6 244 780 2
171 6 1 703 33 16 625 2587 11 1|54 437 15 6104 6 1147
56 5 30 556 699 9 1442 25 27 6101 2|5 149 10 120 763 2
183 158 27 382 19 561 8626 20 2365 2|5 181 54 23 481 2
13138 62 74 9108 2787 15 16 11 12 2|4 46 11965 153 32 13 1214 21 4 66 247 19 14747 289 2
118 57 30 1865 9 3358 11 154 4 147 7|57 66 96 19 6 968 263 17 17 19412 20 25 410 315 2
38 18 198 16 122 10 336 184 1602 56 2|4 55 12 32 13 4 7
4 34 83 36 6 1843 61 18 6 232 2|5 215 13 46 68 12 2
40 208 1 1 12691 748 315 37 699 2|15 89 6 670 21740 22 475 355 17 17 12 2152 6 4721 7032 76 10 5661 18 514
6888 1 126 7133 86 1 177 28 1755 2|1291 1257 9 6 10114 1338 2
14291 107 100 1 3868 89 23 41 298 2|5 41 669 174 315 47 11 35 4189 79 23 122 613 315 19 532 2
5 66 96 1341 25 1 11704 25 902 231 2|215 13 4 480 30 12 589 25 10 640 47 7
47 11 10 4642 1438 11284 62 203 45 2|1747 6 5704 22 57 34 559 1621 5653 38 124 18 10 17163 17 175 525 70 18 88
36 6 1 360 10 1312 2394 400 26 1185 2|44 4 317 21 170 264 7
38 12 420 55 4 911 309 18 82 9910 2|5 46 48 104 60 2
5 81 16 11 89 5 1016 25 48 2|5 1004 4 25 27 401 2
587 4 6 484 22 181 117 164 1167 2|5 149 55 5 149 45 2
5 145 12 11 55 1 10023 19 10 1303 2|24 44 7595 88 19 26 1067 2
753 4 34 516 75 10 1 523 1182 12906 2|32 13 29 58 8789 53 4 502 28 18739 2
199 492 23 267 9 29 10 2949 21438 2|72 23 143 47 11 35 94 33 16 497 2
4 118 1255 25 315 15 37 161 12 2|1352 108 412 5 39 162 50 100 8719 2
1 359 142 25 6 1 147 315 384 2|216 57 196 222 20 445 12 11 120 10 541 1051 7
6 1 69 29 1868 175 17943 15 74 5172 2|23 135 13 386 12 69 7620 61 9 155 2966 76 82 56 14
12 11 10 586 416 586 272 61 47 2|981 18 1236 58 5 39 4127 11726 10 290 586 1215 586 676 169 3450 443 1087 2
1756 715 1427 16 23 41 1698 10 1 1 2|73 43 193 25 12 7
89 24 107 6 1943 18 6 1523 19 8571 2|47 11 37 294 37 303 6 490 18 6 367 10 540 2275 2030 2
15 5 39 136 6 2017 69 260 16 3044 2|35 2419 400 4 106 14
627 12 22 28 273 1 11 1 12 56 2|4 30 2621 10 879 25 28 8060 2
24 66 78 10 9532 1 19 15540 1 793 2|106 243 61 9 6034 798 15 5171 9 9532 1025 106 2
85 24 2082 19 6 408 25 878 108 2455 7|55 16 16 11 21 5 178 2
4 80 20 9 18222 25 10 1 1 7|27 1554 22 33 6 1280 2
56 6 1602 18 176 1 10883 2406 578 2|4 107 9 502 88 104 4184 2
248 4 42 935 33 6 3225 535 87 1296 2|16 22 12 23 11 241 2
6 1352 24 50 61 18 45 6 144 2|53 205 481 60 15 5 1441 9 90 10 1657 47 11 35 195 2
174 5358 151 29 708 10 3103 108 10 1074 2|5 46 21 51 66 247 2
16 11 6 7762 19 388 5 299 1307 587 20|58 73 41 5 751 9 46 89 9 12771 7
3138 346 23 11 78 35 3488 87 200 45 2|5 44 13 54 33 55 26 2
16 11 6 3117 5304 16 4 42 19 2|171 6 470 116 87 6 6064 2
174 624 1676 5707 88 87 6 5960 18 8210 2|65 38 5 187 88 2
60 12876 5 125 95 25 279 5 149 4193 2|5 331 61 56 16 4 42 920 18 27 213 563 10 241 166 945 15 87 6 3209
47 11 10 239 19 540 4525 25 1 2|74 397 201 22 688 1975 2
4 15 1 69 1134 113 1 6 3817 150 2|5 39 136 375 22 1377 4 9 29 19 28 1009 2
296 99 36 177 26 40 211 18637 15 12179 2|16 11 6 115 5 246 68 6 597 2
12 22 10 226 18 241 2332 9 99 2|56 326 9 3117 725 2
25 1721 2234 117 12803 41 716 730 26 169|19 14828 40 4141 12266 18 27 685 10 845 2974
26 214 22 2809 1 1 11 1 27 308 2|12 11 144 175 494 10 239 223 45 2
174 315 23 11 10 123 1129 40 99 38 17|5 44 13 159 9 50 47 2
85 16 1 87 8798 194 50 97 9 99 7|73 166 30 4 96 63 400 48 7
23 425 4 6 522 18 6 10386 999 2|5 1663 248 231 25 140 2
12 11 96 10 166 731 672 13 12 7|6 3571 235 6 2883 15 448 12 9 186 25 28 1119 25 6 11322 5 351 2
5 112 13 30 126 778 40 16 207 2|5 656 93 4 79 4864 2
24 84 29 4057 1792 18 12818 1 18 13933 2|53 24 13509 6 340 17 17 24 34 29 595 9 1308 28 12422 2
5 2808 12 41 6 6001 87 27 721 2|56 27 185 187 20 79 2
67 73 6364 856 44 10 9389 4309 541 29 7|73 68 23 506 176 147 601 1484 7
24 2919 16 1 22 19 1163 18 36 26 2|24 43 4122 45 9 3644 9 6 511 16 23 22 5234 99 2
24 42 296 383 115 2|5 39 37 494 26 7682 33 4 573 108 126 214 92 5 149 2
24 14092 12 36 217 2|12 41 10 2001 199 492 2
72 86 41 6 9778 7|24 90 10 208 1391 2
5115 64 793 540 848 2|817 17 17 857 17 17 1240 17 3450 17 2119 17 3450 613 17 1041 17 90 17 902
4 44 13 30 12 2|368 15 54 116 45 5 34 702 76 334 76 24 44 2
122 10 814 94 194 143|47 11 10 735 778 19 192 2
398 4410 27 539 1 2|171 74 19 9788 40 100 7221 550 206 2
117 2484 40 2416 139 1|70 156 68 10 1460 6000
12 41 27 349 164 2|5 267 9 29 163 38 89 5 3285 63 5 297 13 10 77 1608 2
839 119 5253 7790 6695 2|613 5632 2641 817 248 147 2
97 33 6 881 489 2|24 441 50 1411 61 18 45 2
79 31 4 822 20 7|12 11 28 778 167 13 12 7
22 47 236 115 63 7|5 9457 51 84 171 16 327 130 47 1352 2
852 2909 209 9 20 2|5 34 1648 16 2394 2
23 3514 36 6 98 2|73 68 5 44 13 119 63 126 19 7
137 4 32 13 195 9|12 11 55 211 249 1756 110 64 7
12 11 36 152 4014 2|4014 51 59 952 5284 9 75 2
5 39 4530 40 4 2|329 12 108 5 34 614 4 116 2
6163 50 1397 16 1704 2|5 78 6 23508 18 10 3988 1609 2
4 570 9815 6 2535 7|4 42 35 9108 713 2
31 5 30 10 3810 7|4 16 227 13 102 55 10 965 2
38 1 1848 40 17564 2|23 41 2247 19 6 270 147 2335 2
1332 2394 19 1 1607 14|724 724 724 724 724 724 14
12 11 35 332 56 2|16761 53 5 41 9 29 3108 9 1221 4 101 29 6593 9 396 2
183 12 41 938 1042 2|24 118 218 4 1707 25 1538 315 2
5509 33 10 290 1311 2|100 2409 1596 22 37 8182 2
12 11 10 547 361 2|32 13 353 126 821 2
67 25 10 886 305 2|295 5 1015 800 10 948 2
58 73 84 12 54 7|12 41 27 734 21 41 16 7
4 109 210 28 324 2|5 178 6 324 41 91 9 29 247 2
73 84 4 161 20 7|137 5 66 157 531 9 93 4 10 77 927 615 2
21 667 22 16 510 7|21 31 4 95 24 54 146 1173 33 6 5129 15 50 1202 7
73 31 4 55 16 7|27 263 18796 6203 222 9 131 4 2
691 691 50 10 777 2|25 10 343 699 5 41 19 12 2
5 67 195 114 98 2|53 1721 2152 61 21 17 17 1238 4 34 958 63 282 10 745 2
21 43 4 333 68 7|53 5 31 37 1254 205 269 1171 69 29 417 17
4 80 9 1083 20 7|5 39 160 24 3619 426 184 328 6 199 98 5 278 4 2
75 4 570 33 2293 2|5 46 73 4 246 68 26 2
3939 125 119 3006 1294 14|5 195 1793 118 2210 74 27 163 2
4 44 13 703 20 2|5 67 44 13 311 4 25 5832 2
11697 1 4 42 1 2|251 4 196 44 13 93 21 269 9 31 2
24 78 9 50 12615 2|24 32 13 440 54 33 55 16 2
12 34 29 36 64 2|5 39 136 26 4093 69 29 3319 61 2
56 21 43 4 498 7|16 1317 24 69 976 33 11771 2
675 57 219 10 763 2|68 6 2672 18 5995 74 719 5371 2
24 101 66 274 88 2|5 145 5 242 13 107 114 1991 1543 45 2
73 43 4 1464 1 7|28 2902 346 6 8218 5828 122 96 9816 87 153 11 2550 2
753 5 372 85 16 38|4 46 21 28 778 22 68 203 7
60 127 714 6 385 2|5 66 78 70 147 2030 2
796 5 50 26 191 2|5 195 114 1201 15 21446 17 17 53 16 11 36 64 40 20 2
4 42 4428 238 60 14|8964 143 4 723 13 19 45 158 18 74 2
33 233 6210 33 233 19057|55 82 411 1389 15 20625 27 12031
102 62 211 1374 470 2|15 51 1235 16 835 16 11 36 51 55 2
28 1209 2530 211 2192 2|6 2852 125 30 7897 2
23 234 9 27 18435 2|110 12 41 82 139 2
32 13 350 513 3368 2|12 135 13 753 10 10241 36 64 7
21 264 9 28 4538 7|27 1242 11 3799 234 19 2
4 42 851 6 270 2|21 461 4 81 5 219 16 3953 257 7
24 43 193 9 59 2|5 32 13 80 9 290 40 26 2
38 5 196 139 48 2|23 444 10 418 322 89 4 42 200 2
4 29 64 554 99 14|5 81 17 17 5 34 29 413 2
3042 86 11 683 253 7|136 18 198 108 183 17
4 46 86 4 43 2|5 39 6 16056 7275 2
251 68 117 123 444 1|5 39 318 25 10 3904 45 2
2648 25 288 11 925 2|5 84 55 12 124 53 4 83 20 46 21 3622 9 4 970 2
694 11 43 37 483 2|391 11 581 33 4 62 10 1102 1628 113 238 2
12 11 296 547 61 2|36 4 298 202 85 19 6 752 2
5 32 13 81 58 2|5 34 265 4 92 6 4005 41 1684 2
70 98 5 234 19 2|24 42 120 97 87 6 690 9 102 25 6 1534 33 6 23735 2
172 5 265 4 128 7|38 6 70 86 371 99 17 28 1382 85 37 161 4 2
1332 2394 19 1 1607 14|503 20 40 6 15796 14
82 603 1 1 1 2|23 122 147 436 86 43 595 9 541 1032 2
87 28 3046 5 600 1|477 60 83 48 404
4 42 243 40 20 14|69 4 29 8695 20 40 21370 19 47 7
16 11 36 5 31 7|47 11 35 214 428 19 6 433 2
24 42 168 10 1 17|544 62 16 98 253 2
12 11 808 16625 47 2|1380 24 54 6 7472 69 1254 6 414 2
1 5 526 26 104 2|5 526 9 1140 12 38 4 67 32 13 225 21 12 491 9 466 76 132 76 20
45 59 6 164 908 372|31 36 176 1478 193 279 154 1263
12 11 10 2034 2221 2|26 22 24072 796 51 66 3111 9 1010 17990 2
399 10 1832 3500 1682 7|11061 955 10 648 87 4 2
21 6 1784 22 26 7|21 6 1784 41 16 7
5 39 160 513 8122 2|4 151 29 520 9 1051 113 56 2
171 6 2204 19 6993 2|83 11 572 6 994 192 416 2
375 373 9 459 4 2|5315 54 19 6 9623 2
4 440 50 16 408 7|60 4 42 162 195 9 14489 33 12 2
15 12 22 37 6 402|5 34 102 245 28 1879 110 53 12 3582
168 5 323 61 79 2|12 11 181 229 9 161 6 1357 19 6 94 11 192 2
21 31 4 440 31 7|5 78 2831 61 18 16 725 753 5 39 37 181 10 4036 2
183 5 151 30 247 17|5 67 78 19 6 831 17 17 58 5 44 1331 64 56 2
570 26 41 68 1 2|5 39 136 24 30 10 275 18 1689 68 48 56 2
5 8739 10 1348 776 2|796 5 2679 168 16 4333 1576 5 2621 2
24 42 802 74 1577 2|6 2376 256 255 50 9 6 1040 796 57 506 4579 2
38 460 86 28 1382 7|5 145 27 201 22 1286 1492 17
57 11 6229 19 1730 14|15 57 125 30 74 3812 2
4 42 37 157 1800 2|51 42 482 23133 15 4 34 195 28 165 2
4 1088 20 5048 1618 2|4 7424 20 3053 848 2
12 11 19 117 1 2|28 3877 43 6332 19 2
21 22 26 10 2447 7|12 125 29 10 8541 18 153 86 904 77 113 9835 9 4532 2
10830 1 43 1358 33 2|4 50 540 722 390 220 572 5528 455 2
230 13 4 162 2209 7|4 46 126 193 68 1927 1105 7
17 15 290 1687 2478 2|31 4 81 24 44 54 1687 269 53 4 1173 952 7
15 5 44 54 545 7|12 11 16 115 53 4 81 4 44 54 2
458 1163 754 1 1 2|24 66 78 98 45 2
56 12 11 27 370 2|23 11 107 105 3806 15 247 2
60 4 109 64 10391 2|38 86 10 7439 2337 1147 4 66 78 9 102 60 64 7
5 39 37 767 573 2|5 39 37 210 26 2
90 20 61 9 536 7|4 2153 10 7090 62 20 2
35 4 42 380 77 436|12 11 67 37 16 261 5 246 1431 2
74 816 12 41 757 14|5 280 13 237 233 250 12 101 3584 4427 2
5 31 37 129 12 2|38 23 167 13 91 146 468 2
4 42 100 8878 1061 2|35 124 175 70 94 716 17 17 15 4 42 37 708 9 233 94 2
5 178 14056 706 20 2|12058 12 11 36 577 2
4 78 1 11 1589 7|5 215 13 129 10 1784 68 16 2
5 41 1515 157 110 2|36 4 1142 41 2863 2
43 4 645 62 20 7|158 56 5 39 598 19 6 272 18 27 249 2
18 198 51 42 22166 2|76 548 3535 76 51 109 1322 55 10 1396 217 51 84 119 10 77 567 2
135 13 4 804 20 7|35 5 32 13 46 2
12 11 10 1063 1279 2|2092 61 62 6 2901 2
971 2500 22 1 7102 2|101 4 399 524 6 1084 7
5619 69 386 76 10 2965|55 211 309 1210 3592 18 6 21034
32 13 503 6 1265 2|1675 4926 22 26 8085 7
127 17 90 27 422 2|51 32 13 157 46 4 14
190 32 13 1118 12 2|24 112 13 370 19 106 2
1459 23 679 20 63 2|82 1030 3154 19 27 1030 14
44 4 1331 28 197 7|4 46 140 68 6 3045 2
4891 5 39 10 1 2|23 11 10 229 322 2
218 16 4 123 7214 7|24 42 162 50 28 7341 68 923 26 624 2
