1 24 19262 6 327 9 4657 2 2093 2 1|2 4657 1 110 13054 12 62 6 4657 2 2093 2
1 26 167 13 1217 113 424 38 113 376 2|2 53 4 44 13 225 26 110 54 9 787 2
1 26 217 5 9206 6 1115 87 28 4649 2|2 5 955 945 25 2323 19 16 5151 199 443 2
1 47 41 10 2189 1 62 1494 11 214 2|2 51 2143 54 18 114 18 6 6069 16 109 17
1 15 4 1310 23 234 19 113 6 806 2|2 15 24 46 16 23 234 19 113 16 338 2
1 51 265 2863 6 115 28 1372 23249 12 2|2 40 6 327 16 6 1750 6 2677 6 144 2
1 5 1148 23 84 29 243 97 25 74 2|2 57 41 6953 8570 25 10 305 15 110 140 2
1 839 51 32 13 80 9 353 6 1724 14|2 24 101 50 88 38 24 125 50 142 45 2
1 5 41 6423 89 5 78 63 26 217 2|2 5 107 10 1467 721 38 5 39 144 56 2
1 22 47 148 1 672 13 107 98 25 7|2 23 11 107 98 9 31 6 23179 310 1 2
1 377 6 316 44 13 222 36 18 4 14|2 95 316 17 31 4 222 16 16948 130 47 7
1 24049 11 433 22 62 3361 1 6 1475 2|2 6 2513 216 1 714 33 6 1787 9 24049 2
1 15 47 11 35 579 19 91 177 1 2|2 5 820 675 69 90 10 7552 33 6 9198 2
1 5 34 31 148 2929 5 39 10 5572 2|2 72 307 307 136 5 5 44 459 10 3025 2
1 55 10 1877 16 12667 236 110 18386 12 2|2 17766 1 26 4746 286 22 9 31 40 4614 2
1 4 44 90 26 76 10 2102 682 805 2|2 4400 16 3100 33 6 344 15 24 42 247 2
1 6 340 488 1000 9 20 227 13 23 7|2 4 301 2 1 73 31 4 17582 6 4437 7
1 469 289 2162 20 394 5 149 38 466 2|2 45 1159 1 10862 2996 12443 310 142 26 11180 2
1 72 1515 714 20 6 1500 3067 69 4 7|2 113 6 115 11816 69 223 62 27 214 253 2
1 15 24 172 196 18159 74 130 62 6 2640|2 89 57 11 247 40 561 532 2 35 1106 7
1 5 41 448 9 59 45 76 100 15037 2|2 5 39 1114 73 166 4 1612 61 18 1286 2
1 79 32 13 4 1180 63 21 4 30 7|2 5 34 90 10 102 62 6 14754 33 12 2
1 90 26 207 9 6 232 18 1 6337 2|2 171 74 19 809 18 1 622 18 1734 47 2
1 1 3444 3102 11485 3444 1 1068 4 21 7|2 1 15 3102 11485 22 17 7407 19 10 1011 2
1 47 11 128 5 84 55 9 221 4 2|2 60 399 26 167 13 6 214 25 1017 5308 2
1 1 5 39 160 68 205 16 11 264 2|2 5 2141 4 15 3142 146 5 225 16 56 2
1 451 12 11 37 104 261 92 5 149 2|2 10 123 3375 10013 200 40 10 343 208 20711 2
1 151 174 1670 9773 1223 1017 1286 69 29 10282|2 5 30 3677 6 2783 2875 9 1751 25 126 1
1 625 9871 33 6 2386 40 10 4733 127 2|2 21 43 6 1819 18 296 61 18 361 295 7
1 38 5 81 4 42 473 100 6470 1438 2|2 5 32 13 81 12 5 39 136 18 12 2
1 12 11 229 494 236 1 6706 273 200 2|2 47 11 441 29 114 214 55 1750 175 26 2
1 12 11 128 5 66 181 2315 74 113 2|2 6 169 22 330 15 36 514 7919 43 330 14
1 23 11 10 664 98 4229 23 506 515 17|2 183 4 151 369 1 5708 895 18 1101 3035 620
1 24198 18852 22 6 1630 18 511 18 611 4480|2 5 4501 511 18 611 4480 58 23 1358 20 63
1 5 112 13 95 23 297 13 64 38 17|2 157 58 22 16 6 120 115 9 960 12 7
1 5 178 5 118 679 4 15 2437 63 337|2 38 23 17 67 791 91 33 15 33 68 4
1 27 7852 93 20 16 5492 122 96 16341 2|2 21 1928 69 29 235 25 4 89 23 3893 7
1 5 44 13 820 74 923 40 6 352 2|2 58 4 42 136 12 11 140 87 6 6390 7
1 4 75 5 39 10 3082 94 10 2390 2|2 5 39 67 1513 21 2750 9 129 27 202 2
1 1069 1 772 10531 1675 167 13 55 99 2|2 10531 4592 32 13 416 62 6 1 11 593 2
1 5 66 274 10872 10872 16 4 66 274 2|2 38 4 30 35 64 9 206 20 10 1199 2
1 73 44 23 344 6 1245 18 262 6612 7|2 79 227 13 23 6636 88 15 332 82 3327 7
1 4 42 3762 40 140 124 175 100 1493 2|2 21 4 81 23 11 91 9 302 4 56 7
1 5 317 5 44 1001 10 1748 276 4 2|2 544 5 34 54 1648 114 676 19 6 1285 2
1 31 21 4 441 31 2214 87 6 4229 17|2 12 11 37 132 38 12 11 37 6 1641 2
1 51 1635 12 40 266 704 15 219 147 5529|2 70 22 428 9 6221 15 6 184 1178 17781 3434
1 1487 720 1 125 30 1753 89 12 1016 2|2 420 55 6 9144 18 10 239 11 3025 2 7118
1 5 359 4 9 75 199 443 62 1 2|2 5 107 9 717 12 9 4 25 556 606 2
1 72 16 11 6 670 36 130 174 315 2|2 5 145 4 66 78 9 811 62 36 3062 2
1 5 39 160 5 112 13 646 4 5587 2|2 5 39 1894 67 10 1 325 273 9 30 2
1 4 151 54 25 27 1554 37 27 367 14|2 7273 8423 3998 31 4 222 9536 9086 12288 1 7
1 51 215 13 287 116 9 6 270 813 2|2 5 32 13 80 9 6822 9 7074 301 7484 2
1 19 27 2775 1252 83 12 29 6 2966 1087|2 47 11 10 498 16 10 842 2966 1 6 2741
1 73 149 5 162 381 40 27 1540 475 7|2 4 34 29 36 64 19 10 551 18 699 2
1 24049 11 433 22 62 3361 1 6 1475 2|2 6 2513 216 1 714 33 6 1787 9 24049 2
1 8370 4 66 78 36 1 87 241 17649 18468|2 87 56 33 4 42 534 18 3147 15 2465 3562
1 5 46 4 85 114 261 193 97 110 2|2 19 6 597 5 46 4 78 177 114 341 2
1 76 132 76 16 3731 11749 44 129 74 2|2 104 261 5 44 13 14636 4 850 9 1 2
1 374 1570 1 62 6 3135 18 6 21245 2|2 5 527 57 12085 461 94 15 450 23839 104 14
1 5 9330 25 1221 9 1478 117 2311 47 2|2 15 5 186 4 45 9 1 26 123 7270 2
1 3943 6 948 87 10 273 19 6 1 2|2 6 2098 1003 15 6 1 43 19 6 10276 2
1 5 46 6 4364 5 41 6 120 1054 2|2 513 24206 11 202 234 9 30 1342 16 138 2
1 240 9 4 12 69 334 29 35 124 2|2 5 39 136 23 34 29 45 126 553 56 2
1 35 5 145 79 43 24 1215 142 12 7|2 72 5 66 840 6 3155 263 177 10 2738 2
1 9409 15 36 6 11370 18 6 4591 3166 2|2 5 181 178 12 41 3152 2 1 11 458 2
1 1973 62 26 579 10 2019 3653 220 16303 2|2 240 9 1 5 39 116 9 248 7040 1498 2
1 6907 73 132 85 26 24914 90 4 25 7|2 23 11 58 1454 5 120 359 48 25 3146 2
1 399 24 118 30 10 123 1496 345 5308 2|2 30 4 1624 47 43 11781 1 19 174 1 7
1 57 1 4437 1 998 15 19 6 408 17|2 24 6 1609 161 6 2357 1 1058 37 880 2
1 26 22 162 29 10 300 624 15551 825 2|2 12 34 7304 6 325 3738 2550 19 6 272 2
1 16 11 79 23 1508 18 18403 233 169 2|2 445 18 12 219 48 329 6 166 1401 315 2
1 1459 704 2437 704 1959 62 561 127 7 2|2 5 17 32 13 30 10 2437 704 8420 45 2
1 4 112 13 50 9 348 1 199 138 2|2 23 107 6 1 58 23 2285 19 6 3056 2
1 117 17 1647 89 24 1753 176 3562 1 2|2 36 5 46 22 16 340 14538 1 125 386 14
1 6 10531 122 4705 26 2758 1 76 6 17|2 6467 1 6 1 17747 18 70 18 117 776 9795
1 23 20028 9 55 659 1063 4851 19 1 2|2 53 24 67 3702 12 116 9 6 7076 5319 17
1 110 24 44 660 941 6752 15 2356 3065 2|2 24 44 739 4935 15 31 397 2444 292 2060 14
1 5 246 12 11 120 773 9 93 4 2|2 12 101 111 30 264 662 57 710 55 4 2
1 38 73 41 16 91 9 165 6 12692 7|2 15 110 12 503 48 55 10 6026 18 8107 2
1 5 46 16 293 18 4 90 10 310 2|2 21 4 66 247 154 295 22 37 27 2332 2
1 5 39 318 932 9 16 1226 294 1523 2|2 5 32 13 46 79 12 444 33 58 379 2
1 4 67 80 9 599 6 367 18 27 622|2 58 5 67 6495 4 9 1021 20 28 12254 5938
1 65 222 5 143 9 4 2930 12 61 7|2 4 143 4 109 91 9 1439 915 36 621 7
1 15 31 4 222 73 4 824 68 16 7|2 60 12 11 37 510 128 4 329 22 12 7
1 6 1 87 147 549 7113 371 426 184 2|2 100 5239 5799 69 37 5785 236 16838 514 4104 2
1 21 216 36 26 30 9 31 40 20 7|2 60 23 481 554 28 97 498 1784 1510 19852 2
1 36 64 153 83 11 260 9 182 1000 2|2 1973 12 11 419 89 6 1606 22 1127 99 2
1 110 5 101 30 128 9 741 97 33 2|2 58 128 9 90 36 6 2183 142 18 20 2
1 57 1 20 19 6 2122 40 10 21685 2|2 57 118 503 20 19 6 326 40 10 3783 2
1 4 112 13 75 48 50 33 6 948 7|2 35 37 1729 35 38 5 46 23 78 33 2
1 4 170 30 26 892 61 32 13 4 7|2 5 1148 57 84 59 61 15 54 9 203 2
1 60 288 4 109 104 24901 9 1310 16 2|2 12 444 37 16 5 112 13 81 18 12 2
1 168 36 51 43 900 11 212 15 185 2|2 16 227 13 119 88 126 1868 9 180 9 2
1 4 46 89 500 6461 20 10 343 699 384|2 5 178 5 84 423 6 139 18 20 192 2
1 47 107 9 29 10 144 115 175 26 2|2 60 89 12 234 9 11616 22 45 41 6 214
1 24 30 48 371 15 246 77 68 12 2|2 108 24 302 48 1149 15 24 246 157 144 2
1 5 41 91 9 90 74 61 25 1342 2|2 112 13 57 93 4 57 41 142 761 295 7
1 24 30 9 50 97 9 6 388 2389 2|2 47 41 35 603 33 74 422 62 6 1279 2
1 73 17 73 216 23 225 20 58 60 7|2 4 34 591 9 48 15 23 34 591 97 2
1 4 570 43 162 770 19 10 305 64 7|2 24 170 151 119 100 3761 62 6 184 846 2
1 159 10 250 2|2 291 6 5129 177 6 2592 2
1 1 25 6 1936|2 1 25 6 1323 9 756 33
1 32 13 867 2|2 223 45 32 13 54 146 2
1 5 78 12 2|2 36 64 83 11 30 12 14
1 6 336 3801 7|2 6 547 1195 2160 62 1936 2
1 19 74 2134 719|2 5 524 27 411 25 10 402
1 5 39 58 306|2 32 13 194 186 17 111 17
1 5 143 190 2|2 4 679 63 6 336 1374 2
1 182 33 91 2|2 32 13 102 62 6 2159 2
1 54 33 308 14|2 24 66 78 10 3481 1191 1
1 50 12 238 2|2 12 1253 14319 16132 4 275 2
1 92 4 1264 7|2 5 39 37 1264 40 4 2
1 16 11 12 14|2 4 42 104 152 9 225 2
1 131 4 642 2|2 72 4 42 633 434 584 2
1 51 42 418 2|2 3933 15 74 273 219 88 2
1 59 33 3274 2|2 5 67 440 3064 87 47 2
1 22 453 47 7|2 5 39 160 25 6 1509 2
1 5 78 48 14|2 22 26 973 16919 11 2033 7
1 23 1325 70 2|2 38 53 23 11 78 380 17
1 291 97 291 97|2 72 291 97 27 2603 9 20
1 47 11 124 7|2 137 5 145 10 275 124 2
1 147 868 3503 2|2 65 47 22 98 27 224 2
1 83 20 260 2|2 509 21378 5073 5453 440 1 1
1 24 42 45 2|2 187 4 37 9 1 238 2
1 50 114 404 2|2 24 656 180 68 12 268 2
1 375 11 15158 2|2 5 78 10 201 25 4 2
1 32 13 369 14|2 73 85 4 161 26 1735 7
1 4 91 61 7|2 4 4664 27 1833 4 4383 2
1 12 11 21 7|2 12 11 22338 17 76 769 2
1 1 51 139 2|2 1 1 1 1 1 1 2
1 1 311 26 2|2 5 149 445 18 6 1566 2
1 12 11 4958 2|2 5 187 4 23 84 9490 2
1 4 218 16 7|2 26 22 10 105 465 825 2
1 159 10 250 14|2 5 41 19 1 40 48 2
1 248 697 116 2|2 78 209 9 819 20 142 7
1 10 23096 5272 2|2 329 4 157 46 27 201 2
1 50 48 19 14|2 51 42 243 245 117 594 14
1 23 11 1604 2|2 817 469 1546 19 6 217 2
1 432 68 12 14|2 1238 4603 533 94 15 1182 2
1 65 24 31 2|2 12 11 96 10 166 98 2
1 12 1428 2922 2|2 21 149 5 751 9 31 7
1 375 170 44 2|2 38 24 30 10 2129 876 2
1 227 13 3724 2|2 47 11 96 114 180 548 2
1 59 33 3925 2|2 23 11 111 162 636 12 2
1 474 28 858 2|2 21 11 6 226 40 4 7
1 35 131 4 2|2 72 4 42 37 20884 20 2
1 79 5 2552 17|2 182 28 11412 33 664 5934 2
1 65 301 17466 2|2 24 2785 494 4 105 132 2
1 16 11 1212 17|2 67 10 123 4965 76 11910 2
1 209 18 74 2|2 5 526 74 9996 526 74 2
1 159 15 75 2|2 159 15 75 159 15 75 2
1 5 44 225 17|2 4 80 9 302 238 104 7
1 60 5 118 225|2 53 4 43 37 19 1701 2
1 16 22 36 2|2 229 298 207 727 671 1 2
1 72 517 517 14|2 31 5 467 12 108 37 7
1 678 12 19 2|2 21 6 787 11 23 210 7
1 5 271 4 2|2 805 23 373 9 75 4 2
1 25 6 507 2|2 16 11 21 5 187 277 2
1 75 4 268 2|2 24 34 90 12 87 45 2
1 18 198 224 2|2 216 1410 46 92 9 54 7
1 4836 523 1 2|2 1838 6738 2506 17645 11701 1 2
1 127 590 99 2|2 5 759 4 1021 20 26 2
1 5 145 787 14|2 80 20 9 819 28 13790 7
1 77 138 501 2|2 5715 370 142 16 3035 486 2
1 51 42 45 2|2 2437 486 63 33 4111 45 2
1 1789 744 10168 2|2 16 11 21 5 39 1795 2
1 4 42 3478 2|2 59 61 40 28 422 63 14
1 77 138 794 2|2 7479 21 41 16 36 68 7
1 83 11 54 14|2 36 64 51 66 107 12 2
1 11927 234 104 2|2 57 216 37 55 4 573 7
1 16 11 12 2|2 565 88 63 1052 88 116 2
1 406 48 19 2|2 4 125 30 219 100 2637 2
1 302 88 36 14|2 6 2321 22 37 19 582 2
1 43 4 544 7|2 4 181 441 311 2205 128 2
1 117 249 2939 7|2 4 55 16 32 13 4 7
1 21 264 316 7|2 19 6 9621 5 41 581 2
1 6 1199 7 14|2 23 112 13 302 9 1234 2
1 5 139 4 2|2 301 2 4517 127 692 45 2
1 22 16 4 7|2 5 112 13 1661 28 816 2
1 240 27 273 2|2 69 4 692 100 5918 104 7
1 5 139 4 2|2 5 39 413 9 75 4 2
1 5 39 160 2|2 12 11 10 483 156 548 2
1 10 12966 148 2|2 5 44 13 75 6 3934 2
1 1784 4 1 2|2 21 11 6 244 9108 574 7
1 22532 36 200 2|2 83 11 50 116 9 292 2
1 1085 43 300 2|2 72 27 288 23 11 64 2
1 59 130 45 2|2 421 2122 89 5 206 4 14
1 60 563 307 17|2 5 34 93 4 452 56 452
1 86 43 4 7|2 24 220 221 6 270 555 2
1 65 67 310 2|2 12 69 119 4 246 77 2
1 9 3323 377 2|2 9 753 341 9 27 2358 2
1 21 22 12 7|2 6 798 9 302 1917 6073 2
1 12 11 20 2|2 24 290 19 6 270 519 2
1 16 11 64 2|2 79 363 13 4 33 12 7
1 59 33 19 2|2 44 4 2210 20 28 1093 7
1 79 35 106 2|2 38 5 44 345 10 10240 2
1 21 10 1110 2|2 12 216 37 102 16 407 2
1 5 464 149 2|2 5 234 9 1302 6 665 2
1 162 29 40 4|2 15 35 70 11 162 29 200
1 627 4 95 2|2 5 32 13 440 753 341 2
1 11095 20 1 2|2 154 57 1 6 272 1032 2
1 21 22 12 7|2 21 33 685 22 6 226 7
1 65 18 198 2|2 6 1 203 41 10685 4855 2
1 59 9 20 2|2 5 66 271 4 43 281 2
1 131 4 622 2|2 33 3564 18 6 4863 505 452
1 83 11 54 2|2 26 167 13 10 404 163 2
1 5 39 160 2|2 12 11 10 483 156 548 2
1 557 764 9 416|2 796 4 43 37 10 94 14
1 43 4 442 7|2 21 11 6 226 40 4 7
1 612 223 1515 2|2 32 13 50 238 2582 61 2
1 2783 40 21 7|2 261 1752 20129 1705 5082 19790 7
1 59 33 19 2|2 35 5 34 75 4 412 2
1 2783 40 21 7|2 261 1752 20129 1705 5082 19790 7
1 21 11 63 7|2 477 4 195 9 635 20 2
1 5 3751 48 14|2 5 3751 431 86 12371 48 2
1 21 11 26 7|2 409 12 2 72 58 160 2
1 5837 15 1408 14|2 89 69 24 50 6 191 7
1 5 41 3819 2|2 5 112 13 139 28 212 2
1 1118 33 1799 2|2 4 50 9 348 340 6347 7
1 67 29 1311 2|2 44 4 129 99 82 201 7
1 45 11 1898 2|2 21 11 19 16 7780 3843 7
1 22 57 97 7|2 5 187 4 57 11 37 14
1 50 19 45 2|2 1491 15829 11 212 22 552 2
1 3452 28 2464 2|2 21 22 12 4 182 1513 7
1 119 20 306 2|2 300 1369 156 23 11 210 2
1 16 11 3245 2|2 1432 7855 409 26 1432 1 7
1 12 41 727 2|2 5 1 130 4 25 606 2
1 37 10 393 2|2 5 31 856 1066 25 4 2
