23 187 4 23 41 162 90 48 130 2|1 22 383 1 1 10816 2
204 923 166 209 9 50 142 26 1044 2|12 11 10 1880 25 117 6424 2
24 109 4457 116 62 6 3539 18 8897 6560 17|5 34 3515 12 5 34 660 1 53 864 352 2
5338 4 3819 99 19 582 18 6 336 11652 2|72 288 5 39 58 160 2
4 15 1 69 1134 113 1 6 3817 150 2|23 22 1 1 17 38 23 22 28 382 2
58 24 171 6 184 1219 245 1255 1 2|129 20 16 962 5093 2
44 24 1270 63 15 50 775 56 127 7|137 5 157 428 6 3397 1 1243 2
24 43 487 6 309 1906 490 18 16 2260 2|230 13 35 9108 21844 947 2
5 39 162 265 653 16 5 39 28 273 2|5 145 5 151 29 296 97 9 532 2
5 39 45 9 1254 685 87 514 2043 2|47 11 10 745 86 17
73 84 4 50 48 9 93 4 36 26 7|32 13 421 87 45 2
24 476 4 45 9 165 99 3515 10 2798 2|21 6 1784 22 16 751 9 145 7
6 316 3324 16 6 14429 43 1 74 1319 2|83 11 50 61 18 45 2
295 24 42 162 353 10 964 9 5710 519 2|44 5 2830 28 1458 7
23 420 55 100 5080 10 2230 100 6506 14|38 190 12 11 6 532 11 4355 2
24 441 182 6 4506 9215 19 117 2351 2|172 5 165 4 40 28 928 7
5 32 13 46 10 1 5272 108 128 2|23 11 516 10 532 273 2
12 444 67 10 729 1321 670 16 444 36 2|72 56 92 11 6 3534 19 16 7
73 85 4 50 6 912 9 27 959 7|2452 16 11 36 5 218 87 4 2
65 16 11 10 631 1096 167 13 12 7|27 382 11 330 146 19 1255 18 1456
60 6 1 559 9 29 4579 2644 177 1 2|27 212 360 9 2171 20 177 10 601 1657 2
51 992 63 2276 1 1 19 8882 1446 2|21 41 257 40 88 7
47 43 10 343 124 193 24 195 9 1302 2|5 85 114 3001 33 6 671 1703 2
254 12 11 96 10 123 740 116 45 2|32 13 81 12 672 13 264 9 453 269 2
753 1 1 1 22 10 13323 1793 1093 94 2|22 16 36 301 2 5344 7
171 6 1 703 33 16 625 2587 11 1|86 41 6 3402 987 383 562 23340 3471 7
56 5 30 556 699 9 1442 25 27 6101 2|131 2177 4319 37 20 2
183 158 27 382 19 561 8626 20 2365 2|35 26 22 26 22 27 1083 2
13138 62 74 9108 2787 15 16 11 12 2|5 512 200 10 439 2
118 57 30 1865 9 3358 11 154 4 147 7|6 156 68 11578 12 11 1332 2
38 18 198 16 122 10 336 184 1602 56 2|1 1025 15 848 9 1 1 2
4 34 83 36 6 1843 61 18 6 232 2|58 4 7444 12 61 18 6 1280 2
40 208 1 1 12691 748 315 37 699 2|168 6 1657 4 69 1000 116 10 123 2
6888 1 126 7133 86 1 177 28 1755 2|23 911 87 88 17 15 110 23 911 87 529 2
14291 107 100 1 3868 89 23 41 298 2|5 107 27 9911 5710 19 27 1516 15 5 359 12 61 15 5 3767 12 400 26 1280 67 68 45 2
5 66 96 1341 25 1 11704 25 902 231 2|73 43 153 162 102 62 20 168 51 161 61 5 39 2028 7
47 11 10 4642 1438 11284 62 203 45 2|23 234 116 245 6 666 8078 2
36 6 1 360 10 1312 2394 400 26 1185 2|4 43 181 19 27 376
38 12 420 55 4 911 309 18 82 9910 2|24 46 21 12 22 9 599 128 2
5 81 16 11 89 5 1016 25 48 2|16 11 79 5 80 9 50 61 18 45 2
587 4 6 484 22 181 117 164 1167 2|2923 146 5 32 13 46 21 11 235 9 95
5 145 12 11 55 1 10023 19 10 1303 2|12 11 16 4 46 174 315 12 11 58 17
753 4 34 516 75 10 1 523 1182 12906 2|1378 26 94 114 3905 2
199 492 23 267 9 29 10 2949 21438 2|5 93 4 1387 1 22 362 2
4 118 1255 25 315 15 37 161 12 2|4 3352 23435 1312 2628 7
1 359 142 25 6 1 147 315 384 2|12 11 10 77 7222 463 2
6 1 69 29 1868 175 17943 15 74 5172 2|19128 22 3414 19 4045 3736 5809 15 19693 2
12 11 10 586 416 586 272 61 47 2|190 26 420 55 10 77 70 2
1756 715 1427 16 23 41 1698 10 1 1 2|10 586 19 10 18570 2
89 24 107 6 1943 18 6 1523 19 8571 2|44 5 50 4 10 310 108 2310 7
15 5 39 136 6 2017 69 260 16 3044 2|47 11 124 175 70 860 7
627 12 22 28 273 1 11 1 12 56 2|85 4 180 40 6 340 7
24 66 78 10 9532 1 19 15540 1 793 2|5 425 63 205 25 4 14
85 24 2082 19 6 408 25 878 108 2455 7|5 428 9 131 4 2
4 80 20 9 18222 25 10 1 1 7|137 16 11 64 26 475 481 61 9 36 1432 7855 17 16 11 96 21570 99 25 645 231 2
56 6 1602 18 176 1 10883 2406 578 2|164 201 199 201 28 185 11 201 2
248 4 42 935 33 6 3225 535 87 1296 2|24 42 37 162 180 68 16 2
6 1352 24 50 61 18 45 6 144 2|12605 6815 6 2118 3640 2
174 5358 151 29 708 10 3103 108 10 1074 2|320 304 9 20 5 34 30 4
16 11 6 7762 19 388 5 299 1307 587 20|51 42 16229 63 15 4820 306 2
3138 346 23 11 78 35 3488 87 200 45 2|5 80 9 93 4 68 6 98 5 543 623 2
16 11 6 3117 5304 16 4 42 19 2|5 66 96 36 6 115 9 6029 2
174 624 1676 5707 88 87 6 5960 18 8210 2|38 24 196 195 12 2
60 12876 5 125 95 25 279 5 149 4193 2|2809 4450 16159 113 6 1
47 11 10 239 19 540 4525 25 1 2|24 66 96 503 113 10 5632 2
4 15 1 69 1134 113 1 6 3817 150 2|21 264 9 6 806 19 6 6237 7
296 99 36 177 26 40 211 18637 15 12179 2|12 11 10 2367 3895 167 13 12 7
12 22 10 226 18 241 2332 9 99 2|67 55 6 152 94 9 386 154 5 503 12 244 2
25 1721 2234 117 12803 41 716 730 26 169|16 11 21971 11 1233 2
26 214 22 2809 1 1 11 1 27 308 2|28 6149 3818 22 10 15383 18 9737 2
174 315 23 11 10 123 1129 40 99 38 17|26 4740 234 87 6 611 232 2
85 16 1 87 8798 194 50 97 9 99 7|12 11 36 247 33 1 2
23 425 4 6 522 18 6 10386 999 2|1 10 166 98 384 2
12 11 96 10 166 731 672 13 12 7|5 69 29 333 9 292 153 19 6 4094 87 1 9 7762 5527 9 6 1348 567 2
5 112 13 30 126 778 40 16 207 2|176 2674 624 638 43 281 1954 2
24 84 29 4057 1792 18 12818 1 18 13933 2|6 184 169 23 1091 143 17
5 2808 12 41 6 6001 87 27 721 2|24 42 170 19 10 1953 45 2
67 73 6364 856 44 10 9389 4309 541 29 7|5 139 4 3717 12494 1 2
24 2919 16 1 22 19 1163 18 36 26 2|5 95 23 11 78 6 1073 19 48 2
24 42 296 383 115 2|38 24 34 991 53 4 80 2
24 14092 12 36 217 2|5 67 80 9 75 6 1514 2
72 86 41 6 9778 7|4 93 176 1 9 161 114 4930 15 6891 61 468 5 50 97 637 7
5115 64 793 540 848 2|161 6 3162 108 4 42 304 2
4 44 13 30 12 2|5 46 21 24 66 187 4 852 419 9 237 38 47 41 10 98 89 35 70 1837 16 10 239 118 993 841 6 4701 2
122 10 814 94 194 143|23 4483 1603 9 208 673 62 10 1 98 2
398 4410 27 539 1 2|5 50 163 87 203 36 5 440 31 22 171 27 657 63 15 409 6 1 17 37 50 1708 19 70 18 28 22900 2
117 2484 40 2416 139 1|1846 36 130 6 272 5870 22477 2
12 41 27 349 164 2|1 14518 43 4 1 7
839 119 5253 7790 6695 2|5 39 37 751 9 29 45 14
97 33 6 881 489 2|4 187 20 6 4802 18 782 18678 38 5 135 13 649 26 4802 38 5 135 13 649 26 4802 9 332 6 782 1895 2
79 31 4 822 20 7|56 4 46 6 5151 6 324 69 90 10 366 324 2
22 47 236 115 63 7|73 166 125 5 159 73 132 124 44 5 90
852 2909 209 9 20 2|5 136 131 7922 25 1763 20 45 17 480 175 9 70 18 28 10716 2
23 3514 36 6 98 2|21 85 23 31 9 4 7
137 4 32 13 195 9|4261 43 124 1997 9 31 12 175 6 4452 185 2
12 11 36 152 4014 2|5 80 9 95 16 5 149 2590 160
5 39 4530 40 4 2|60 5 892 300 419 33 12 2
6163 50 1397 16 1704 2|32 13 29 262 10 1 15232 14
4 570 9815 6 2535 7|83 20 9153 82 422 2
31 5 30 10 3810 7|1579 9589 1308 3335 3343 251 9 14015 563
38 1 1848 40 17564 2|301 1 25 4 106 2
1332 2394 19 1 1607 14|35 23 22 37 142 2483 2
12 11 35 332 56 2|35 5 39 282 735 14
183 12 41 938 1042 2|27 433 122 10575 1339 19 1 154 24 109 1861 61 2
5509 33 10 290 1311 2|6 120 115 235 25 88 22 6 1040 2
12 11 10 547 361 2|4 30 9 572 25 537 231 276 126 3935 2
67 25 10 886 305 2|1437 390 22 104 624 2
58 73 84 12 54 7|5 139 27 4227 1413 15 5 39 920 9 29 100 772 2
4 109 210 28 324 2|6 336 214 22 1 19 2
73 84 4 161 20 7|31 4 30 126 327 68 12 7
21 667 22 16 510 7|47 41 10 6112 9 10 7260 86 1129 6 622 15 475 82 356 142 19 9451 2
73 31 4 55 16 7|15 45 51 43 36 2435 63 19 6 1 463 2
691 691 50 10 777 2|16 11 36 12 22 2
5 67 195 114 98 2|4 638 15 28 2320 14
21 43 4 333 68 7|4 34 54 9 6 64 2721 348 6 64 153 2
4 80 9 1083 20 7|51 34 67 11297 62 426 184 161 61 21 51 42 63 400 2
75 4 570 33 2293 2|6 3473 16 3686 638 40 1 7
3939 125 119 3006 1294 14|4 7761 25 48 17 17 9 204 2
4 44 13 703 20 2|23 267 10 890 2001 2
11697 1 4 42 1 2|301 2 4250 53 5 172 7
24 78 9 50 12615 2|216 12 129 342 17 62 27 98 18 192 8844 7
12 34 29 36 64 2|407 146 87 27 376 2
56 21 43 4 498 7|114 169 5 255 302 4 25 26 2
675 57 219 10 763 2|58 16 219 193 921 233 169 33 6 486 2
24 101 66 274 88 2|92 84 4 348 48 7
73 43 4 1464 1 7|64 5 66 78 28 23421 301 2 1487 2
753 5 372 85 16 38|5 84 1021 73 9 665 89 27 566 429
60 127 714 6 385 2|4 44 3914 20 1 2
796 5 50 26 191 2|106 18258 5632 6950 43 5509
4 42 4428 238 60 14|4739 6 70 86 3060 176 1 2
33 233 6210 33 233 19057|12 11 1485 40 447 19 24524 2952 2
102 62 211 1374 470 2|112 13 50 209 18 26 322 19 6 11703 263 7
28 1209 2530 211 2192 2|5949 4 78 114 9620 25 301 2 1 7
23 234 9 27 18435 2|1 5 46 4 360 9 165 20 10 275 2
32 13 350 513 3368 2|26 22 27 1 27 224 224 691 2
21 264 9 28 4538 7|137 5 39 170 160 2
4 42 851 6 270 2|6 2580 2014 19 1 332 514 1692 33 1 19493 113 9012 6 6701 33 6 5164 18 6 598 12134 2
24 43 193 9 59 2|5 41 58 797 68 4 2
38 5 196 139 48 2|24 441 348 14231 11 1209 2
4 29 64 554 99 14|5 66 111 96 33 10 948 154
3042 86 11 683 253 7|36 27 2043 43 7851 2
4 46 86 4 43 2|57 491 17 53 4 30 274 262 10 2551 1 2
251 68 117 123 444 1|610 5 54 61 19 6 2175 15 2209 67 9 182 87 10611 2
2648 25 288 11 925 2|270 322 86 4419 20 9 174 2498 2
694 11 43 37 483 2|12 11 36 27 734 2
12 11 296 547 61 2|4 1325 87 26 4094 2
5 32 13 81 58 2|117 185 86 1116 19 830 12389 29 1151 201 2
70 98 5 234 19 2|4 78 9 692 12 2
172 5 265 4 128 7|147 1724 9 6 1002 17371 2
1332 2394 19 1 1607 14|5 66 96 705 36 217 38 307 35 70 11 96 3648 63 9 5599 2
82 603 1 1 1 2|5 78 9 29 651 548 7919 54 64 9 27 8254 2
87 28 3046 5 600 1|4 32 13 81 6 2460 19 6 831 83 74 386 276 10 1578 7
4 42 243 40 20 14|5 80 28 1470 25 10 138 5002 40 36 27 6958 2
16 11 36 5 31 7|73 11 68 722 2 848 785 7
24 42 168 10 1 17|32 13 4 225 16 7
12 11 808 16625 47 2|4 332 12 89 4 80 9 931 48 9 3606 2
1 5 526 26 104 2|301 2 1 87 24006 41 45 318 25 4 2
45 59 6 164 908 372|12 11 37 55 4 2
12 11 10 2034 2221 2|4 151 31 238 10 1183 991 305 4 42 298 2
399 10 1832 3500 1682 7|5 78 114 261 605 25 4 4970
21 6 1784 22 26 7|23 234 9 20 25 165 2
5 39 160 513 8122 2|3763 886 872 1 1 117 304 1426 61 2
171 6 2204 19 6993 2|5 39 130 45 56 2
375 373 9 459 4 2|58 93 20 92 85 4 702 48 7
4 440 50 16 408 7|15 522 147 4 44 13 1890 238 157 276 6579 2
15 12 22 37 6 402|2784 4 30 423 12 14
168 5 323 61 79 2|21 11 6 226 44 13 4 381 7
21 31 4 440 31 7|370 62 1 19 817 556 17 17 410 449 17 17 248 147 70 904 2
183 5 151 30 247 17|27 364 90 26 310 2
570 26 41 68 1 2|4 44 951 182 238 73 44 4 1527 20 104 7
5 8739 10 1348 776 2|51 990 15 51 990 2
24 42 802 74 1577 2|4 503 55 10 5538 2
38 460 86 28 1382 7|58 12 11 6081 1166 14
57 11 6229 19 1730 14|2318 4 66 7934 2840 25 6 2935 13321 10622 2
4 42 37 157 1800 2|73 44 5 717 12 9 4 7
4 1088 20 5048 1618 2|89 5 636 4 5 39 162 746 61 28 411 15 3577 435 116 28 1909 17 58 4 44 409 20 1482 6 4046 1921 4 14
12 11 19 117 1 2|65 12 122 96 13884 7308 26 492 19 588 38 7148 24 42 480 3387 116 45 33 6 871 7875 2
21 22 26 10 2447 7|158 6 2872 6 3256 6 1750 125 29 6 2309 2
10830 1 43 1358 33 2|26 22 6 199 98 5 3379 19 55 114 1967 14
230 13 4 162 2209 7|73 85 5 50 45 7
17 15 290 1687 2478 2|9081 47 11 140 257 2
15 5 44 54 545 7|4 546 13 30 59 2
458 1163 754 1 1 2|47 11 10 6712 5918 33 12 2
56 12 11 27 370 2|44 13 4 31 128 7
60 4 109 64 10391 2|12 11 67 16 5 55 9 75 86 5 39 1246 2
5 39 37 767 573 2|56 101 29 6 98 9 31 12 2
90 20 61 9 536 7|57 143 57 916 271 4 124 175 279 5665 9 302 6013 17183 2
35 4 42 380 77 436|43 4 16319 6 322 86 423 82 1130 19 6 1 7
74 816 12 41 757 14|15 6 12826 18 10 3632 4164 2
5 31 37 129 12 2|92 31 5 161 10 1838 3927 7
4 42 100 8878 1061 2|5 1310 4 332 100 6721 2
5 178 14056 706 20 2|76 5 41 498 2415 17 17 4 44 29 3574 19 2922 6 941 11 3262 2
4 78 1 11 1589 7|60 5 317 24 34 29 843 10 275 18 426 184 110 2
5 41 1515 157 110 2|360 40 147 422 35 876 2
43 4 645 62 20 7|5 80 4 9 223 45 15 180 9 35 70 2
18 198 51 42 22166 2|72 79 32 13 51 194 3658 20 2670 7
135 13 4 804 20 7|24 44 181 1829 124 2
12 11 10 1063 1279 2|53 5 41 209 18 10 1 5 118 746 16 142 2
971 2500 22 1 7102 2|24 42 45 9 75 6 316 15 1 726 127 2
5619 69 386 76 10 2965|83 11 50 9 9895 2
32 13 503 6 1265 2|168 15252 7284 1335 61 17 17 57 607 11012 1
127 17 90 27 422 2|1409 3198 1670 21498 19 1219 1427 2
190 32 13 1118 12 2|69 31 21 51 80 7
1459 23 679 20 63 2|54 33 4 1818 8281 152 9738 2
44 4 1331 28 197 7|237 12 108 37 479 167 13 62 163
4891 5 39 10 1 2|5 885 9 288 24390 24 172 30 9 421 2
218 16 4 123 7214 7|301 2 1 22 1377 20 2
